"","Estimate","Std. Error","t value","Pr(>|t|)"
"as.factor(Strain)070",-0.0566649110417582,0.119870289030691,-0.472718565208848,0.636554699531651
"as.factor(Strain)071",-0.0529256889830206,0.12951200978045,-0.408654680540753,0.682912455313147
"as.factor(Strain)072",-0.0364712341677654,0.129513221250255,-0.281602401791035,0.778327878017651
"as.factor(Strain)073",-0.00579723795221785,0.129515730660658,-0.0447608790271748,0.964310098700916
"as.factor(Strain)074",-0.169986332645131,0.119870289030691,-1.41808561587441,0.156590751150403
"as.factor(Strain)075",-0.0891238424626891,0.129509463449822,-0.688164710814513,0.491566781611462
"as.factor(Strain)076",-0.02422101176735,0.119870289030685,-0.20206017657261,0.839925745414793
"as.factor(Strain)077",-0.131162246893078,0.119870289030689,-1.09420147355696,0.274226057482821
"as.factor(Strain)078",-0.103888433109953,0.119870289030688,-0.866673751686342,0.386404394337311
"as.factor(Strain)079",-0.317118950270136,0.129513221250252,-2.44854499956712,0.014576736732875
"as.factor(Strain)080",0.123741665594508,0.189760787724796,0.652092916972746,0.514545654203146
"as.factor(Strain)081",-0.350055571642944,0.119870289030688,-2.92028637349265,0.00360442992325978
"as.factor(Strain)082",-0.316421322403452,0.119870289030689,-2.63969766788869,0.008474427463097
"as.factor(Strain)083",0.00588336723772781,0.119870289030686,0.0490811133042458,0.960868024868968
"as.factor(Strain)084",-0.0244535900379164,0.119870289030689,-0.204000426091037,0.838409790077665
"as.factor(Strain)085",-0.0876492326204624,0.119870289030689,-0.731200644707068,0.464890279344335
"as.factor(Strain)086",0.0287140451320442,0.189783642231561,0.151298841114079,0.879781612324555
"as.factor(Strain)087",0.119150045186081,0.129515730660659,0.91996581865614,0.357893270944291
"as.factor(Strain)088",0.00795145045075913,0.129513221250257,0.0613948936950202,0.9510614548435
"as.factor(Strain)089",-0.132368557780967,0.129513221250254,-1.02204667989221,0.307095996194335
"as.factor(Strain)090",0.0545016950050352,0.119870289030685,0.454672258203062,0.64947966047908
"as.factor(Strain)091",-0.308393214953478,0.12950946344982,-2.38124077375218,0.0175088223849183
"as.factor(Strain)092",-0.108119680153477,0.119870289030687,-0.901972298788714,0.367367862522319
"as.factor(Strain)093",-0.0484644899136081,0.119870289030686,-0.404307775558973,0.686104348260584
"as.factor(Strain)094",-0.156449508254615,0.129513221250255,-1.20798098251538,0.227444168204157
"as.factor(Strain)095",-0.155517243176041,0.119870289030689,-1.29737939595879,0.194908845697843
"as.factor(Strain)096",-0.0773465609285653,0.189783642231555,-0.407551251620489,0.683722158059976
"as.factor(Strain)097",-0.170775223139901,0.119870289030687,-1.42466681711414,0.154679142948272
"as.factor(Strain)098",-0.264292957654377,0.119870289030686,-2.20482456321365,0.027776270947357
"as.factor(Strain)099",0.0251898287675158,0.146909949251618,0.171464416779372,0.863905930591075
"as.factor(Strain)100",-0.288341397798971,0.119870289030686,-2.40544508677339,0.0163995459009273
